Date,Open,High,Low,Close,Adj Close,Volume
2000-06-16,6.041667,6.166667,6.000000,6.083333,6.083333,173700
2000-06-19,6.083333,6.166667,6.000000,6.000000,6.000000,454200
2000-06-20,6.020800,6.541667,5.250000,6.250000,6.250000,392400
2000-06-21,6.666667,7.416667,6.416667,7.333333,7.333333,780600
2000-06-22,7.375000,7.416667,6.354133,6.583333,6.583333,285900
2000-06-23,6.791667,7.083333,6.666667,6.916667,6.916667,204900
2000-06-26,7.000000,7.083333,6.500000,6.666667,6.666667,152700
2000-06-27,6.666667,6.958333,6.000000,6.333333,6.333333,205200
2000-06-28,6.416667,6.583333,6.083333,6.416667,6.416667,276000
2000-06-29,6.583333,6.583333,6.000000,6.000000,6.000000,278100
2000-06-30,6.208333,6.416667,6.083333,6.291667,6.291667,286500
2000-07-03,6.500000,6.500000,6.333333,6.416667,6.416667,48000
2000-07-05,6.500000,6.666667,6.333333,6.666667,6.666667,207300
2000-07-06,6.666667,6.708333,6.291667,6.500000,6.500000,194700
2000-07-07,6.687467,7.750000,6.375000,6.833333,6.833333,1190400
2000-07-10,7.375000,8.833333,6.958333,8.375000,8.375000,943500
2000-07-11,9.041667,9.500000,7.916667,8.500000,8.500000,2005500
2000-07-12,9.312467,10.291667,8.458333,10.000000,10.000000,1641900
2000-07-13,12.000000,12.083333,10.750000,11.166667,11.166667,1830300
2000-07-14,11.750000,11.833333,9.916667,10.333333,10.333333,845700
2000-07-17,10.666667,10.750000,10.166667,10.416667,10.416667,276600
2000-07-18,10.458333,10.625000,9.583333,9.666667,9.666667,201300
2000-07-19,9.583333,9.666667,8.750000,9.333333,9.333333,264300
2000-07-20,9.208333,11.083333,9.083333,10.583333,10.583333,394800
2000-07-21,10.583333,11.416667,10.416667,11.416667,11.416667,285900
2000-07-24,11.333333,11.833333,10.708333,11.166667,11.166667,279300
2000-07-25,11.250000,11.500000,10.333333,10.750000,10.750000,144900
2000-07-26,10.750000,11.666667,9.416667,11.583333,11.583333,294600
2000-07-27,11.166667,12.666667,11.000000,11.416667,11.416667,334800
2000-07-28,11.416667,11.458333,10.333333,10.833333,10.833333,227100
2000-07-31,10.666667,12.708333,9.916667,12.583333,12.583333,479400
2000-08-01,11.958333,12.083333,11.583333,11.625000,11.625000,148800
2000-08-02,11.666667,12.125000,11.333333,11.375000,11.375000,99300
2000-08-03,11.333333,12.000000,11.000000,11.708333,11.708333,73500
2000-08-04,12.000000,12.041667,11.250000,11.375000,11.375000,122100
2000-08-07,11.333333,11.583333,10.333333,10.666667,10.666667,174000
2000-08-08,11.166667,11.166667,10.333333,10.500000,10.500000,49500
2000-08-09,10.479134,10.625000,9.666667,9.791667,9.791667,118200
2000-08-10,9.833333,10.416667,9.750000,9.833333,9.833333,75300
2000-08-11,9.541667,9.833333,8.791667,9.333333,9.333333,129300
2000-08-14,9.770800,9.770800,9.333333,9.333333,9.333333,55800
2000-08-15,9.291667,9.333333,8.416667,8.416667,8.416667,205500
2000-08-16,8.500000,9.458333,8.500000,9.125000,9.125000,81000
2000-08-17,9.333333,9.666667,9.083333,9.666667,9.666667,179100
2000-08-18,9.687467,9.750000,9.333333,9.333333,9.333333,38700
2000-08-21,9.270800,9.291667,8.833333,9.041667,9.041667,24600
2000-08-22,8.833333,9.041667,8.750000,8.833333,8.833333,26700
2000-08-23,8.666667,8.750000,8.333333,8.708333,8.708333,63600
2000-08-24,8.583333,8.666667,8.333333,8.583333,8.583333,73800
2000-08-25,8.520800,10.083333,8.333333,10.083333,10.083333,216300
2000-08-28,10.062467,10.083333,9.416667,9.583333,9.583333,61500
2000-08-29,10.208333,10.250000,9.416667,9.583333,9.583333,40200
2000-08-30,9.687467,10.083333,9.687467,10.000000,10.000000,26100
2000-08-31,10.166667,10.166667,9.333333,9.666667,9.666667,63900
2000-09-01,9.687467,9.916667,9.250000,9.250000,9.250000,129300
2000-09-05,9.333333,9.520800,9.000000,9.291667,9.291667,116100
2000-09-06,9.250000,9.333333,9.000000,9.166667,9.166667,106500
2000-09-07,9.166667,9.333333,9.000000,9.250000,9.250000,72300
2000-09-08,9.291667,9.625000,9.166667,9.333333,9.333333,93600
2000-09-11,9.375000,9.458333,9.208333,9.458333,9.458333,50100
2000-09-12,9.541667,9.958333,9.500000,9.958333,9.958333,116700
2000-09-13,9.916667,9.916667,9.333333,9.375000,9.375000,55200
2000-09-14,9.666667,9.833333,9.333333,9.708333,9.708333,69000
2000-09-15,9.479134,9.708333,8.833333,9.000000,9.000000,89100
2000-09-18,9.166667,9.333333,8.333333,8.666667,8.666667,71100
2000-09-19,8.500000,8.666667,8.500000,8.500000,8.500000,119400
2000-09-20,8.583333,8.666667,7.750000,7.750000,7.750000,129300
2000-09-21,7.750000,8.166667,7.000000,7.333333,7.333333,124800
2000-09-22,7.187467,8.000000,7.083333,7.958333,7.958333,42300
2000-09-25,8.000000,8.916667,7.833333,7.916667,7.916667,91200
2000-09-26,7.958333,8.000000,7.833333,7.916667,7.916667,27600
2000-09-27,7.916667,8.166667,7.666667,7.750000,7.750000,79500
2000-09-28,8.166667,8.166667,7.833333,7.833333,7.833333,270600
2000-09-29,7.666667,8.166667,7.625000,7.833333,7.833333,188700
2000-10-02,7.833333,8.166667,7.750000,7.875000,7.875000,276900
2000-10-03,8.333333,8.333333,7.708333,7.750000,7.750000,113700
2000-10-04,7.708333,7.750000,7.333333,7.666667,7.666667,47700
2000-10-05,7.666667,7.750000,7.375000,7.375000,7.375000,111300
2000-10-06,7.541667,7.666667,6.875000,6.916667,6.916667,76800
2000-10-09,7.000000,7.166667,6.666667,6.750000,6.750000,147300
2000-10-10,6.718733,6.833333,6.291667,6.291667,6.291667,182100
2000-10-11,6.291667,6.666667,6.125000,6.500000,6.500000,36900
2000-10-12,6.572866,6.583333,5.583333,6.500000,6.500000,187200
2000-10-13,6.468733,6.750000,6.000000,6.333333,6.333333,51000
2000-10-16,6.416667,6.833333,6.177067,6.833333,6.833333,218700
2000-10-17,6.833333,7.083333,6.750000,7.000000,7.000000,149700
2000-10-18,6.593733,6.666667,6.083333,6.333333,6.333333,37800
2000-10-19,6.583333,6.656200,6.333333,6.333333,6.333333,18900
2000-10-20,6.416667,6.750000,6.333333,6.666667,6.666667,128700
2000-10-23,6.822866,6.833333,6.666667,6.750000,6.750000,69000
2000-10-24,6.916667,7.125000,6.666667,7.000000,7.000000,48300
2000-10-25,7.114533,7.916667,6.666667,7.750000,7.750000,102000
2000-10-26,7.833333,8.333333,7.583333,8.250000,8.250000,149100
2000-10-27,8.781200,9.250000,8.666667,9.125000,9.125000,240000
