Date,Open,High,Low,Close,Adj Close,Volume
2007-08-10,22.000000,29.000000,21.000000,28.500000,27.629427,9800300
2007-08-13,31.200001,39.669998,29.000000,31.650000,30.683210,3162100
2007-08-14,32.450001,32.700001,29.980000,30.030001,29.112692,609300
2007-08-15,30.209999,30.209999,28.049999,28.559999,27.687595,991800
2007-08-16,28.250000,30.000000,25.059999,28.100000,27.241646,1107500
2007-08-17,30.320000,33.639999,30.000000,32.849998,31.846558,438100
2007-08-20,32.900002,33.500000,29.500000,30.469999,29.539249,235000
2007-08-21,29.709999,30.290001,27.760000,29.020000,28.133541,180500
2007-08-22,29.150000,30.830000,29.150000,29.570000,28.666746,77900
2007-08-23,30.889999,30.889999,28.900000,30.000000,29.083605,244700
2007-08-24,29.160000,30.250000,28.520000,30.000000,29.083605,144200
2007-08-27,29.370001,30.250000,28.510000,29.400000,28.501936,173200
2007-08-28,29.299999,29.799999,28.500000,28.900000,28.017204,292600
2007-08-29,29.520000,30.719999,28.760000,29.330000,28.434076,113800
2007-08-30,29.750000,29.750000,28.549999,28.750000,27.871788,259600
2007-08-31,29.150000,29.150000,28.000000,28.120001,27.261028,69100
2007-09-04,28.010000,29.000000,27.280001,28.000000,27.144697,135500
2007-09-05,27.379999,28.910000,27.000000,28.510000,27.639120,198800
2007-09-06,28.860001,32.250000,28.760000,29.930000,29.015745,179300
2007-09-07,30.680000,31.700001,29.250000,29.500000,28.598883,74900
2007-09-10,29.750000,30.660000,29.070000,29.299999,28.404993,118000
2007-09-11,29.670000,29.750000,28.830000,29.080000,28.191710,106100
2007-09-12,28.870001,29.760000,28.280001,29.170000,28.278961,76500
2007-09-13,29.200001,29.440001,28.940001,29.000000,28.114151,22700
2007-09-14,28.610001,29.760000,28.040001,28.500000,27.629427,117200
2007-09-17,28.250000,28.410000,27.610001,27.750000,26.902338,71900
2007-09-18,27.750000,29.160000,27.469999,28.000000,27.144697,167800
2007-09-19,30.100000,33.740002,30.049999,33.279999,32.263412,697200
2007-09-20,33.490002,38.349998,32.990002,37.060001,35.927944,505100
2007-09-21,36.520000,40.669998,35.630001,40.520000,39.282261,324000
2007-09-24,38.270000,41.299999,38.259998,41.060001,39.805763,312300
2007-09-25,38.720001,39.990002,37.070000,38.200001,37.033131,262100
2007-09-26,38.000000,38.119999,36.500000,38.080002,36.916794,326700
2007-09-27,38.500000,39.919998,35.759998,36.919998,35.792233,380400
2007-09-28,36.230000,38.000000,35.369999,36.259998,35.152393,1571400
2007-10-01,36.630001,39.240002,35.560001,36.709999,35.588642,227700
2007-10-02,37.630001,40.000000,37.240002,39.400002,38.196484,304200
2007-10-03,39.160000,42.790001,38.570000,42.119999,40.833393,383000
2007-10-04,42.709999,43.750000,40.200001,41.270000,40.009350,216700
2007-10-05,42.250000,43.220001,40.000000,41.110001,39.854237,745200
2007-10-08,40.860001,41.340000,39.360001,41.020000,39.766979,102600
2007-10-09,40.970001,45.430000,40.660000,45.380001,43.993813,405200
2007-10-10,45.570000,45.570000,43.900002,44.939999,43.567249,234300
2007-10-11,45.119999,45.490002,40.400002,41.209999,39.951176,331000
2007-10-12,41.000000,42.639999,40.099998,40.459999,39.224091,178300
2007-10-15,41.349998,42.139999,37.000000,38.439999,37.265793,234200
2007-10-16,38.049999,38.650002,35.459999,36.930000,35.801926,237500
2007-10-17,37.820000,39.500000,37.189999,38.580002,37.401520,203600
2007-10-18,38.209999,41.000000,37.230000,39.840000,38.623024,188800
2007-10-19,39.799999,40.349998,37.299999,37.299999,36.160618,88100
2007-10-22,37.250000,39.680000,36.480000,38.639999,37.459682,157500
2007-10-23,39.570000,44.119999,39.570000,42.830002,41.521706,336100
2007-10-24,42.230000,42.389999,37.470001,39.380001,38.177086,358400
2007-10-25,39.349998,40.349998,38.360001,40.029999,38.807228,108800
2007-10-26,40.110001,43.349998,39.660000,43.070000,41.754360,232600
2007-10-29,43.160000,45.919998,42.380001,44.590000,43.227932,341600
2007-10-30,44.599998,48.160000,44.599998,45.860001,44.459145,405400
2007-10-31,46.180000,46.180000,41.139999,44.680000,43.315178,336200
2007-11-01,44.209999,44.400002,40.500000,41.360001,40.096592,287100
2007-11-02,42.029999,45.000000,40.500000,44.340000,42.985569,246100
2007-11-05,43.200001,44.939999,42.279999,43.529999,42.200321,138500
2007-11-06,43.500000,45.799999,43.200001,45.480000,44.090748,138200
2007-11-07,44.340000,44.840000,37.340000,39.400002,38.196484,462700
2007-11-08,40.000000,40.000000,36.180000,37.520000,36.373894,346600
2007-11-09,37.770000,37.770000,34.389999,36.759998,35.637112,287700
2007-11-12,36.650002,38.000000,32.669998,35.180000,34.105381,310300
2007-11-13,36.020000,41.599998,35.349998,41.060001,39.805763,329600
2007-11-14,45.000000,46.860001,41.500000,43.189999,41.870708,442800
2007-11-15,43.330002,47.700001,42.330002,46.439999,45.021427,618800
2007-11-16,46.540001,47.200001,43.709999,46.509998,45.089287,379900
2007-11-19,46.029999,47.049999,44.020000,44.689999,43.324883,249400
2007-11-20,45.150002,46.110001,43.000000,43.619999,42.287563,226300
2007-11-21,42.599998,43.000000,40.340000,41.200001,39.941479,111200
2007-11-23,40.259998,42.520000,40.009998,42.360001,41.066055,119000
2007-11-26,42.580002,43.110001,41.000000,41.169998,39.912403,126800
2007-11-27,41.720001,42.299999,41.000000,41.119999,39.863934,156500
2007-11-28,41.250000,43.610001,40.610001,43.610001,42.277874,277400
2007-11-29,43.500000,44.000000,42.150002,43.000000,41.686497,96900
2007-11-30,43.500000,43.770000,42.250000,42.410000,41.114521,191800
2007-12-03,44.110001,45.840000,44.040001,44.709999,43.344273,526000
2007-12-04,45.619999,45.619999,42.810001,43.360001,42.035503,337900
2007-12-05,44.849998,45.599998,43.570000,44.240002,42.888630,254500
2007-12-06,44.240002,44.500000,43.259998,44.029999,42.685040,259700
2007-12-07,44.299999,44.910000,43.349998,43.770000,42.432987,109600
2007-12-10,44.099998,50.490002,44.000000,49.970001,48.443600,857200
2007-12-11,49.680000,50.000000,47.029999,47.490002,46.039360,657500
2007-12-12,48.880001,53.919998,48.630001,50.799999,49.248230,649700
2007-12-13,50.610001,54.730000,49.980000,53.630001,51.991791,353000
2007-12-14,59.500000,65.459999,57.520000,61.549999,59.669865,6186300
2007-12-17,66.660004,66.660004,58.400002,60.340000,58.496830,2901800
2007-12-18,61.950001,62.389999,56.360001,59.680000,57.856987,1600400
2007-12-19,59.250000,60.430000,57.959999,59.900002,58.070274,720300
2007-12-20,60.990002,61.880001,58.619999,60.470001,58.622860,655400
2007-12-21,61.810001,62.000000,59.259998,60.060001,58.225384,610400
2007-12-24,60.700001,61.770000,59.169998,60.400002,58.555004,366100
2007-12-26,60.840000,72.959999,60.450001,72.849998,70.624695,2040100
