Date,Open,High,Low,Close,Adj Close,Volume
1985-12-09,0.003254,0.004556,0.003254,0.003254,0.002662,19507200
1985-12-10,0.003254,0.004556,0.003254,0.003254,0.002662,2947200
1985-12-11,0.003254,0.004556,0.003254,0.003254,0.002662,40809600
1985-12-12,0.003254,0.004556,0.003254,0.003254,0.002662,33931200
1985-12-13,0.003254,0.004556,0.003254,0.003254,0.002662,16598400
1985-12-16,0.003254,0.004556,0.003254,0.003254,0.002662,35548800
1985-12-17,0.003254,0.004556,0.003254,0.003254,0.002662,38976000
1985-12-18,0.003254,0.004556,0.003254,0.003254,0.002662,32716800
1985-12-19,0.003254,0.004556,0.003254,0.003254,0.002662,32726400
1985-12-20,0.003254,0.004556,0.003254,0.003254,0.002662,33816000
1985-12-23,0.003254,0.005208,0.003254,0.003254,0.002662,17836800
1985-12-24,0.003254,0.004556,0.003254,0.003254,0.002662,39024000
1985-12-26,0.003254,0.004556,0.003254,0.003254,0.002662,16300800
1985-12-27,0.003254,0.004556,0.003254,0.003254,0.002662,21964800
1985-12-30,0.003254,0.004556,0.003254,0.003254,0.002662,22348800
1985-12-31,0.003254,0.004556,0.003254,0.003254,0.002662,4017600
1986-01-02,0.003254,0.004556,0.003254,0.003254,0.002662,28449600
1986-01-03,0.003906,0.005208,0.003906,0.003906,0.003196,20985600
1986-01-06,0.003906,0.005208,0.003906,0.003906,0.003196,38616000
1986-01-07,0.004556,0.005858,0.004556,0.004556,0.003728,24504000
1986-01-08,0.004556,0.005858,0.004556,0.004556,0.003728,22684800
1986-01-09,0.004556,0.005858,0.004556,0.004556,0.003728,41390400
1986-01-10,0.004556,0.005858,0.004556,0.004556,0.003728,19958400
1986-01-13,0.004556,0.005858,0.004556,0.004556,0.003728,32164800
1986-01-14,0.004556,0.005858,0.004556,0.004556,0.003728,12264000
1986-01-15,0.004556,0.005858,0.004556,0.004556,0.003728,44270400
1986-01-16,0.004556,0.005858,0.004556,0.004556,0.003728,27230400
1986-01-17,0.004556,0.005858,0.004556,0.004556,0.003728,27667200
1986-01-20,0.004556,0.005858,0.004556,0.004556,0.003728,28708800
1986-01-21,0.004556,0.005858,0.004556,0.004556,0.003728,31344000
1986-01-22,0.004556,0.005858,0.004556,0.004556,0.003728,41212800
1986-01-23,0.004556,0.005208,0.003906,0.003906,0.003196,36470400
1986-01-24,0.003906,0.005208,0.003906,0.003906,0.003196,38097600
1986-01-27,0.004556,0.005208,0.004556,0.004556,0.003728,11985600
1986-01-28,0.004556,0.005208,0.004556,0.004556,0.003728,10915200
1986-01-29,0.004556,0.005208,0.004556,0.004556,0.003728,20808000
1986-01-30,0.004556,0.005858,0.004556,0.004556,0.003728,28872000
1986-01-31,0.004556,0.005208,0.004556,0.004556,0.003728,19886400
1986-02-03,0.004556,0.005208,0.003906,0.003906,0.003196,20659200
1986-02-04,0.004556,0.005858,0.004556,0.004556,0.003728,15806400
1986-02-05,0.004556,0.005858,0.004556,0.004556,0.003728,22310400
1986-02-06,0.004556,0.005208,0.004556,0.004556,0.003728,23548800
1986-02-07,0.004556,0.005858,0.004556,0.004556,0.003728,47889600
1986-02-10,0.004556,0.005858,0.004556,0.004556,0.003728,18825600
1986-02-11,0.005208,0.005858,0.005208,0.005208,0.004261,44486400
1986-02-12,0.005208,0.006510,0.005208,0.005208,0.004261,8409600
1986-02-13,0.005208,0.006510,0.005208,0.005208,0.004261,37252800
1986-02-14,0.005208,0.006510,0.005208,0.005208,0.004261,32721600
1986-02-18,0.005208,0.006510,0.005208,0.005208,0.004261,38049600
1986-02-19,0.005208,0.006510,0.005208,0.005208,0.004261,42700800
1986-02-20,0.005208,0.006510,0.005208,0.005208,0.004261,33643200
1986-02-21,0.005208,0.006510,0.005208,0.005208,0.004261,44764800
1986-02-24,0.005208,0.006510,0.005208,0.005208,0.004261,41203200
1986-02-25,0.005208,0.006510,0.005208,0.005208,0.004261,38918400
